pnr_id,trip_id,primary_customer_id,origin,destination,itinerary_flight_keys,intl_flag,group_size,elite_status_level,fare_class_bucket,rebook_flexibility_index,loyalty_value_index,estimated_voucher_cost_usd,pnr_misconnect_prob,pnr_reaccom_complexity_score
PNRCB576683,TRIP_746F2DAF,CUST196973,DTW,MCO,"['DL7313_20260219_033', 'DL8521_20260219_062']",False,1,SILVER,U,0.43,0.65,178.06,0.23,0.52
PNR463C77AD,TRIP_5E4A1A07,CUST809952,SLC,ATL,['DL4098_20260219_071'],False,1,,G,0.67,0.13,0,0.0,0.18
PNRE8651FBF,TRIP_4AA50771,CUST850742,DFW,JFK,"['DL8877_20260219_096', 'DL7313_20260219_117']",False,2,PLATINUM,E,0.8,0.43,498.26,0.21,0.33
PNRCF0E1E9F,TRIP_FD7AEFB6,CUST402654,MSP,LAX,"['DL9277_20260219_134', 'DL7983_20260219_016']",False,1,PLATINUM,R,0.31,0.76,459.09,0.37,0.68
PNR25836F6A,TRIP_F9304D6F,CUST169327,DTW,DFW,['DL2153_20260219_022'],False,1,,V,0.85,0.28,0,0.0,0.14
PNR9C3D7F26,TRIP_49DA01EB,CUST972712,DTW,LHR,"['DL6180_20260219_078', 'DL9406_20260219_090']",True,1,,Q,0.47,0.27,0,0.13,0.13
PNR0F7763DA,TRIP_FF11AA35,CUST335426,LAX,MSP,['DL1761_20260219_149'],False,1,,G,0.22,0.1,0,0.0,0.12
PNR01C72A0E,TRIP_170D1BFB,CUST537420,JFK,AMS,['DL6213_20260219_120'],True,1,SILVER,X,0.33,0.92,0,0.0,0.21
PNR1974BAD7,TRIP_0E812743,CUST693047,LAX,SEA,"['DL3294_20260219_079', 'DL6880_20260219_025']",False,6,,E,0.51,0.18,2246.19,0.28,0.88
PNRAA6B59EB,TRIP_245F0388,CUST270757,JFK,LHR,['DL6187_20260219_095'],True,2,,T,0.61,0.14,0,0.0,0.17
PNR49179BE7,TRIP_8F47DB3F,CUST767153,LAX,BOS,['DL2656_20260219_091'],False,1,,R,0.84,0.21,0,0.0,0.12
PNRF128CC46,TRIP_C92CDECB,CUST901834,MCO,ATL,['DL6962_20260219_019'],False,2,GOLD,K,0.27,0.78,0,0.0,0.19
PNREFCEE046,TRIP_D78837AD,CUST200488,ATL,SEA,['DL5317_20260219_077'],False,1,SILVER,E,0.57,0.42,0,0.0,0.09
PNR58B79899,TRIP_DD4570CA,CUST262062,MCO,SEA,"['DL3693_20260219_084', 'DL1995_20260219_075']",False,3,,K,0.55,0.35,0,0.09,0.74
PNR36F1AF5C,TRIP_1BF6C415,CUST537619,MSP,JFK,['DL9277_20260219_134'],False,3,SILVER,H,0.52,0.17,0,0.0,0.25
PNR5B07F77B,TRIP_D8069B83,CUST956727,LAX,SLC,['DL2400_20260219_122'],False,1,SILVER,Q,0.51,0.99,0,0.0,0.18
PNR4AADE4A7,TRIP_1C474682,CUST333159,MCO,DTW,['DL3558_20260219_044'],False,2,,H,0.29,0.31,0,0.0,0.22
PNRB94955A6,TRIP_DC3B4134,CUST912323,LAX,SEA,"['DL6709_20260219_060', 'DL1995_20260219_075']",False,6,,H,0.54,0.23,0,0.08,0.26
PNRC217EFFB,TRIP_64D6BD78,CUST110771,JFK,SLC,"['DL6858_20260219_020', 'DL5625_20260219_145']",False,1,,M,0.73,0.33,0,0.17,0.84
PNRC5599BE6,TRIP_556A6298,CUST390849,ATL,BOS,"['DL4337_20260219_058', 'DL2106_20260219_041']",False,2,,Q,0.86,0.2,328.45,0.39,0.5
PNR36C48F5B,TRIP_2BF62B7C,CUST654527,DTW,SLC,['DL5625_20260219_061'],False,2,,Y,0.35,0.16,0,0.0,0.12
PNR100924C0,TRIP_25ED6ACE,CUST628687,LAX,LHR,['DL4768_20260219_137'],True,1,SILVER,L,0.8,0.53,0,0.0,0.22
PNRE8474648,TRIP_B7D4F0E5,CUST338607,DFW,SLC,"['DL7334_20260219_032', 'DL1062_20260219_017']",False,3,DIAMOND,R,0.49,0.79,0,0.14,0.35
PNR47CC2C44,TRIP_8CCB5712,CUST684195,ATL,FRA,['DL4572_20260219_133'],True,1,GOLD,X,0.71,0.17,0,0.0,0.17
PNR7EC47CB8,TRIP_62F410E9,CUST527066,BOS,DTW,"['DL9947_20260219_139', 'DL6858_20260219_104']",False,2,SILVER,G,0.4,0.87,0,0.14,0.25
PNRCBAD5DC3,TRIP_3AC9230C,CUST515623,SEA,JFK,"['DL2548_20260219_141', 'DL7313_20260219_117']",False,1,,S,0.51,0.3,134.0,0.32,0.21
PNRA0DF947E,TRIP_C2339CD1,CUST167853,ATL,LAX,['DL6547_20260219_026'],False,2,PLATINUM,K,0.45,0.28,0,0.0,0.1
PNR71C6CFB1,TRIP_78457B41,CUST392047,MCO,ATL,['DL6962_20260219_103'],False,1,GOLD,S,0.74,0.79,0,0.0,0.2
PNR95832B7B,TRIP_77AAE796,CUST608069,DTW,MCO,['DL3225_20260219_102'],False,1,SILVER,N,0.56,0.23,0,0.0,0.16
PNR316A64DD,TRIP_BF9940CB,CUST155419,LAX,AMS,"['DL6709_20260219_144', 'DL6213_20260219_120']",True,1,PLATINUM,Y,0.78,0.55,0,0.09,0.12
PNR2BD9CBE2,TRIP_9019EF46,CUST645205,JFK,MCO,"['DL7983_20260219_100', 'DL5888_20260219_028']",False,1,SILVER,M,0.74,0.81,180.77,0.31,0.63
PNR059C6F82,TRIP_EA1ECFF4,CUST901075,ATL,CDG,['DL4119_20260219_066'],True,2,GOLD,Y,0.22,0.49,0,0.0,0.28
PNR4F8A3069,TRIP_91AFACF9,CUST917241,DFW,DFW,"['DL8877_20260219_096', 'DL2153_20260219_106']",False,1,,K,0.41,0.31,296.59,0.27,0.21
PNR43314090,TRIP_5809CDD9,CUST792142,JFK,LHR,['DL6187_20260219_124'],True,3,,S,0.59,0.26,0,0.0,0.17
PNRA5B9DAE5,TRIP_DA7C3135,CUST719755,JFK,LHR,['DL6187_20260219_040'],True,2,,S,0.88,0.29,0,0.0,0.14
PNR5449032F,TRIP_DEAE2AA1,CUST977589,ATL,BOS,['DL9113_20260219_082'],False,1,,Q,0.46,0.34,0,0.0,0.2
PNR358A9093,TRIP_FA7B06A3,CUST531939,SLC,LAX,['DL1900_20260219_087'],False,1,,E,0.45,0.3,0,0.0,0.11
PNRB023A232,TRIP_FBABB95C,CUST220031,LAX,FRA,['DL6839_20260219_021'],True,4,,X,0.44,0.11,0,0.0,0.13
PNRB8155440,TRIP_CB5829E6,CUST121393,SEA,JFK,['DL5950_20260219_108'],False,2,PLATINUM,T,0.69,0.63,0,0.0,0.3
PNR1824214D,TRIP_070D8937,CUST315910,DFW,SEA,"['DL7334_20260219_116', 'DL1995_20260219_075']",False,2,GOLD,H,0.44,0.55,811.92,0.33,0.37
PNR46E797EC,TRIP_E4C0BB10,CUST981202,LAX,LHR,['DL4768_20260219_093'],True,5,,M,0.8,0.16,0,0.0,0.12
PNR677332AA,TRIP_4D766A4B,CUST386643,BOS,BOS,"['DL2546_20260219_121', 'DL7282_20260219_059']",False,2,DIAMOND,H,0.25,0.82,580.21,0.29,0.27
PNR5BF04FEC,TRIP_B8C7EAFC,CUST309795,ATL,SEA,['DL5317_20260219_077'],False,2,,V,0.49,0.18,0,0.0,0.18
PNR0A6738D4,TRIP_794A6AD5,CUST704864,BOS,ATL,['DL6033_20260219_140'],False,1,,K,0.55,0.3,0,0.0,0.26
PNRF5504679,TRIP_84177106,CUST693616,LAX,SEA,['DL8822_20260219_068'],False,4,,R,0.71,0.12,0,0.0,0.1
PNR4256647D,TRIP_2B12EB35,CUST985126,DTW,SLC,['DL5625_20260219_061'],False,1,SILVER,X,0.5,0.39,0,0.0,0.26
PNR6316C0C4,TRIP_0D90EC95,CUST730437,LAX,AMS,"['DL6709_20260219_060', 'DL6213_20260219_120']",True,1,GOLD,K,0.37,0.31,0,0.15,0.22
PNRF162CF68,TRIP_9FB3D06A,CUST778346,LAX,CDG,['DL1275_20260219_118'],True,1,DIAMOND,R,0.83,0.28,0,0.0,0.12
PNRC331BBEA,TRIP_E0291BCC,CUST158014,LAX,SEA,"['DL3294_20260219_079', 'DL6880_20260219_025']",False,2,,S,0.8,0.13,681.28,0.36,0.79
PNR836BC271,TRIP_99762D0C,CUST516174,JFK,DTW,['DL6858_20260219_104'],False,4,SILVER,M,0.86,0.75,0,0.0,0.09
PNR275C4C1A,TRIP_D5A700D1,CUST620566,ATL,FRA,['DL4572_20260219_133'],True,2,,T,0.82,0.17,0,0.0,0.08
PNRC2EF8678,TRIP_F5D1455B,CUST543410,MCO,JFK,['DL3693_20260219_084'],False,3,SILVER,U,0.35,0.2,0,0.0,0.1
PNR0B794E29,TRIP_74589AA2,CUST218448,LAX,MSP,"['DL2205_20260219_126', 'DL9631_20260219_054']",False,3,,E,0.42,0.23,1119.29,0.33,0.87
PNREC37568F,TRIP_FA658B31,CUST122097,BOS,DTW,['DL2546_20260219_037'],False,1,SILVER,X,0.65,0.91,0,0.0,0.06
PNREE4412B3,TRIP_76AF6388,CUST365271,ATL,DFW,['DL8515_20260219_013'],False,2,GOLD,U,0.59,0.38,0,0.0,0.29
PNR51F6B2B9,TRIP_3399D536,CUST108248,LAX,AMS,['DL2266_20260219_136'],True,3,GOLD,N,0.84,0.45,0,0.0,0.29
PNRD60FEA38,TRIP_6860F74F,CUST762021,SEA,JFK,"['DL8443_20260219_030', 'DL4337_20260219_058']",False,1,GOLD,K,0.42,0.83,357.77,0.42,0.73
PNRD0BC422E,TRIP_D052B844,CUST960085,MCO,LHR,"['DL1726_20260219_029', 'DL4768_20260219_137']",True,1,,V,0.27,0.15,204.39,0.34,0.15
PNR3583404F,TRIP_E3804588,CUST898989,BOS,ATL,['DL6033_20260219_140'],False,2,,Y,0.24,0.29,0,0.0,0.21
PNR30CF5C68,TRIP_ADB74723,CUST428961,LAX,CDG,['DL1275_20260219_034'],True,1,,X,0.6,0.13,0,0.0,0.11
PNR3C05BD21,TRIP_927A7386,CUST573421,DTW,JFK,['DL7313_20260219_033'],False,3,SILVER,V,0.53,0.76,0,0.0,0.12
PNR532A7B0B,TRIP_A31B61A9,CUST485456,DTW,MSP,['DL2163_20260219_083'],False,3,,R,0.33,0.36,0,0.0,0.29
PNR4C6335A6,TRIP_2BDADB77,CUST193298,SEA,DTW,['DL2548_20260219_057'],False,1,,U,0.88,0.16,0,0.0,0.23
PNRE4E661AF,TRIP_CF2993AE,CUST278386,BOS,SLC,"['DL2546_20260219_121', 'DL5625_20260219_145']",False,1,,M,0.86,0.14,387.43,0.43,0.45
PNR92C5AB25,TRIP_0A90E1E8,CUST848225,DFW,JFK,['DL7334_20260219_116'],False,3,,U,0.34,0.38,0,0.0,0.25
PNR85C270FA,TRIP_DF7DA40E,CUST964119,ATL,DFW,['DL8515_20260219_097'],False,1,GOLD,L,0.4,0.71,0,0.0,0.15
PNR057627C9,TRIP_ACA3A5EB,CUST747684,BOS,DTW,['DL2546_20260219_037'],False,1,DIAMOND,U,0.52,0.32,0,0.0,0.2
PNRD20ABD2F,TRIP_CF18005B,CUST826687,LAX,FRA,['DL6839_20260219_021'],True,1,,V,0.48,0.16,0,0.0,0.15
PNR501C5D76,TRIP_52E0C39D,CUST449031,LAX,MSP,['DL1761_20260219_065'],False,1,,B,0.85,0.24,0,0.0,0.14
PNRCAB680F1,TRIP_E2DA3C58,CUST417201,JFK,LHR,['DL6187_20260219_011'],True,1,,N,0.88,0.3,0,0.0,0.08
PNR8FABC1CE,TRIP_E7814584,CUST455652,JFK,ATL,['DL7836_20260219_010'],False,2,,S,0.81,0.14,0,0.0,0.13
PNRA333733F,TRIP_66A0B828,CUST623460,JFK,AMS,['DL6213_20260219_036'],True,1,,Q,0.81,0.35,0,0.0,0.24
PNR801E7A15,TRIP_EE24CDE4,CUST642085,SLC,JFK,['DL7666_20260219_072'],False,4,,T,0.42,0.37,0,0.0,0.13
PNR68D1A03A,TRIP_29AF0B56,CUST155807,LAX,SLC,['DL2400_20260219_038'],False,2,PLATINUM,G,0.33,0.15,0,0.0,0.1
PNR217C6850,TRIP_53C7AAB3,CUST142773,JFK,BOS,['DL2106_20260219_041'],False,2,,S,0.51,0.4,0,0.0,0.19
PNRD3535BDA,TRIP_FB26CC7B,CUST466586,LAX,MCO,['DL5888_20260219_028'],False,3,GOLD,H,0.27,0.88,0,0.0,0.1
PNR818F72DB,TRIP_7A266B00,CUST698514,DTW,MSP,"['DL6180_20260219_078', 'DL9631_20260219_138']",False,4,,Y,0.33,0.38,793.85,0.26,0.5
PNR060B1145,TRIP_F9ADAD4E,CUST719014,MCO,LHR,"['DL6962_20260219_103', 'DL9406_20260219_047']",True,1,DIAMOND,H,0.85,0.2,229.42,0.21,0.12
PNRE83E028A,TRIP_45EB0810,CUST445429,LAX,SLC,['DL2400_20260219_122'],False,1,DIAMOND,Y,0.88,0.69,0,0.0,0.29
PNR578B5C1D,TRIP_38EDEA8B,CUST158232,LAX,FRA,"['DL2205_20260219_042', 'DL4572_20260219_063']",True,3,GOLD,X,0.72,0.59,0,0.18,0.58
PNRB258E705,TRIP_F509171F,CUST993749,DTW,CDG,"['DL3544_20260219_073', 'DL1275_20260219_034']",True,1,GOLD,N,0.35,0.45,0,0.09,0.42
PNRD7FAB6F2,TRIP_DD6A2640,CUST871635,LAX,CDG,['DL1275_20260219_039'],True,1,,R,0.76,0.19,0,0.0,0.22
PNR50FD5C92,TRIP_C8CEDAF7,CUST690408,SEA,JFK,"['DL4383_20260219_031', 'DL6709_20260219_060']",False,2,,N,0.62,0.13,538.03,0.24,0.39
PNRD9D13D92,TRIP_68A5AFC4,CUST779068,SLC,SEA,"['DL3854_20260219_129', 'DL6880_20260219_025']",False,1,,G,0.68,0.15,298.13,0.32,0.6
PNR2F929DB9,TRIP_2F0D0CEF,CUST414985,MSP,DTW,['DL4203_20260219_074'],False,1,,S,0.3,0.14,0,0.0,0.28
PNR8A462B15,TRIP_C794E82F,CUST147285,ATL,FRA,['DL4572_20260219_133'],True,1,,M,0.56,0.25,0,0.0,0.15
PNR72DB1BEC,TRIP_D30483A3,CUST905984,DTW,SLC,['DL5625_20260219_145'],False,3,,M,0.55,0.13,0,0.0,0.22
PNR53E822CB,TRIP_43BAE9F9,CUST429196,JFK,LAX,['DL7983_20260219_100'],False,1,,X,0.61,0.24,0,0.0,0.22
PNR21C9A0B0,TRIP_4BACB649,CUST321321,ATL,DTW,['DL4076_20260219_067'],False,1,PLATINUM,K,0.33,0.77,0,0.0,0.2
PNR65B45465,TRIP_3BF834AF,CUST222346,JFK,FRA,['DL5757_20260219_027'],True,1,,N,0.21,0.3,0,0.0,0.17
PNR160EE6D4,TRIP_0362E6F8,CUST824211,JFK,LHR,['DL6187_20260219_124'],True,1,GOLD,E,0.67,0.72,0,0.0,0.15
PNRE8D5997F,TRIP_1AA3A029,CUST297364,LAX,AMS,"['DL2205_20260219_042', 'DL5754_20260219_051']",True,1,,Y,0.8,0.16,359.45,0.33,0.62
PNRE453A0D8,TRIP_F4B87C8C,CUST255362,LAX,LHR,['DL4768_20260219_137'],True,1,,G,0.53,0.11,0,0.0,0.09
PNRA3739C92,TRIP_DA349BCA,CUST697091,DFW,DFW,"['DL9431_20260219_132', 'DL8515_20260219_097']",False,1,GOLD,U,0.78,0.45,0,0.13,0.37
PNRCFCB247B,TRIP_15C899E8,CUST519095,MSP,LHR,"['DL5568_20260219_130', 'DL9406_20260219_090']",True,3,SILVER,X,0.54,0.63,0,0.06,0.59
PNRDE94A1DA,TRIP_CAA1B79D,CUST542503,JFK,LHR,['DL6187_20260219_124'],True,1,,Y,0.6,0.27,0,0.0,0.12
PNRA54907BB,TRIP_2226037E,CUST570103,BOS,DTW,['DL2546_20260219_121'],False,1,SILVER,E,0.69,0.12,0,0.0,0.12
PNR0A62DC83,TRIP_8503CFA6,CUST994911,SEA,DTW,"['DL5950_20260219_108', 'DL6858_20260219_104']",False,1,,V,0.79,0.3,152.46,0.42,0.33
PNR8AFD49AB,TRIP_6BC5E57A,CUST934637,DTW,DFW,['DL2153_20260219_106'],False,3,SILVER,E,0.53,0.97,0,0.0,0.09
PNRD194DDC8,TRIP_60BA2B70,CUST536191,SEA,SLC,"['DL8443_20260219_030', 'DL3565_20260219_107']",False,1,,S,0.86,0.25,0,0.09,0.29
PNR2934C416,TRIP_18CEAF49,CUST283201,JFK,MSP,['DL3904_20260219_004'],False,1,,K,0.78,0.37,0,0.0,0.06
PNR808B73EB,TRIP_0FFD219F,CUST456855,MSP,LHR,"['DL5568_20260219_130', 'DL9406_20260219_047']",True,2,,U,0.75,0.33,816.08,0.24,0.55
PNRF62B0126,TRIP_5F1F2504,CUST559094,ATL,LHR,['DL9406_20260219_131'],True,2,,B,0.76,0.39,0,0.0,0.24
PNRDACC2AFA,TRIP_C0DF2796,CUST275160,ATL,LAX,['DL6547_20260219_026'],False,3,,H,0.64,0.36,0,0.0,0.28
PNR81610642,TRIP_64ED2CE3,CUST481405,SLC,CDG,"['DL1900_20260219_087', 'DL1275_20260219_123']",True,1,,H,0.43,0.14,0,0.11,0.78
PNR4669BDFE,TRIP_4AC86C3B,CUST457900,DTW,DFW,['DL2153_20260219_106'],False,3,,S,0.4,0.15,0,0.0,0.12
PNRDFCC796A,TRIP_21A8ADEE,CUST889794,DTW,DFW,['DL2153_20260219_106'],False,1,SILVER,Q,0.73,0.48,0,0.0,0.11
PNR66A142D6,TRIP_45F42AEC,CUST131208,LAX,FRA,['DL6839_20260219_105'],True,4,PLATINUM,E,0.51,0.79,0,0.0,0.23
PNR4672CBB2,TRIP_BE46F2E4,CUST555157,JFK,SLC,['DL1062_20260219_017'],False,1,,K,0.24,0.33,0,0.0,0.22
PNRE0D3D5C9,TRIP_2A6687D5,CUST539673,ATL,FRA,['DL4572_20260219_147'],True,1,SILVER,X,0.48,0.71,0,0.0,0.19
PNR48B7A541,TRIP_4F8CB870,CUST567863,DFW,MSP,"['DL8877_20260219_096', 'DL2163_20260219_083']",False,1,,Q,0.65,0.37,349.74,0.33,0.59
PNR743B1353,TRIP_EB891A9C,CUST913066,JFK,MSP,['DL3904_20260219_088'],False,4,GOLD,N,0.34,0.37,0,0.0,0.06
PNR4853FE4C,TRIP_F51DBE36,CUST427420,LAX,FRA,"['DL2205_20260219_042', 'DL4572_20260219_147']",True,6,,M,0.56,0.33,984.07,0.25,0.12
PNR693F69CF,TRIP_4B571E4F,CUST629818,ATL,CDG,['DL4119_20260219_066'],True,1,GOLD,R,0.28,0.15,0,0.0,0.14
PNR3D18EF37,TRIP_FFA2D317,CUST570534,ATL,LHR,['DL9406_20260219_090'],True,1,GOLD,H,0.41,0.76,0,0.0,0.16
PNR512E9790,TRIP_0F22C90A,CUST467355,DFW,LAX,['DL6724_20260219_148'],False,2,PLATINUM,U,0.41,0.7,0,0.0,0.25
PNRDA9C89D1,TRIP_0C0926B3,CUST210338,LAX,DFW,['DL7578_20260219_035'],False,2,,U,0.43,0.27,0,0.0,0.26
PNR530C47E4,TRIP_F80C0DB4,CUST545526,SEA,CDG,"['DL4383_20260219_031', 'DL1275_20260219_034']",True,2,GOLD,M,0.82,0.53,0,0.09,0.46
PNR180B1778,TRIP_101D0419,CUST767377,BOS,SLC,"['DL2546_20260219_121', 'DL5625_20260219_145']",False,2,GOLD,T,0.5,0.5,944.83,0.28,0.49
PNR88D5996C,TRIP_C0F52CFC,CUST235670,JFK,BOS,['DL2106_20260219_041'],False,1,,G,0.88,0.25,0,0.0,0.18
PNR447E9D26,TRIP_5883F218,CUST224535,DFW,JFK,['DL7334_20260219_116'],False,1,SILVER,E,0.62,0.47,0,0.0,0.08
PNR0CE4A089,TRIP_061404D3,CUST492649,JFK,ATL,['DL7836_20260219_010'],False,2,,X,0.41,0.25,0,0.0,0.25
PNR52FF7E72,TRIP_AA825E86,CUST326053,DFW,DTW,['DL8877_20260219_012'],False,4,,X,0.33,0.32,0,0.0,0.05
PNR0805240D,TRIP_12D1B104,CUST693246,JFK,SLC,['DL1062_20260219_017'],False,4,,X,0.52,0.2,0,0.0,0.14
PNR79F57DC7,TRIP_A30BD596,CUST898678,DTW,JFK,['DL7313_20260219_033'],False,3,,G,0.51,0.23,0,0.0,0.27
PNRBDE7C185,TRIP_5A6DBD28,CUST564620,LAX,CDG,"['DL2205_20260219_126', 'DL4119_20260219_081']",True,1,,B,0.72,0.29,446.38,0.43,0.67
PNREF55F635,TRIP_D023EF1E,CUST301774,LAX,DTW,['DL3294_20260219_079'],False,2,,M,0.87,0.26,0,0.0,0.24
PNR56CDABA5,TRIP_52BB838B,CUST226126,ATL,FRA,['DL4572_20260219_133'],True,1,,Y,0.66,0.26,0,0.0,0.29
PNR84AED54B,TRIP_97327CF4,CUST659461,LAX,SEA,"['DL6709_20260219_060', 'DL1995_20260219_075']",False,3,GOLD,G,0.62,0.46,0,0.08,0.14
PNRAA1E523A,TRIP_D573388C,CUST653545,JFK,FRA,['DL5757_20260219_005'],True,1,,Y,0.42,0.18,0,0.0,0.08
PNRFD1A0FCA,TRIP_D2D77E19,CUST261719,DTW,LAX,['DL3544_20260219_073'],False,1,,M,0.41,0.22,0,0.0,0.09
PNR52642382,TRIP_A02B40F0,CUST508881,DTW,MSP,['DL2163_20260219_083'],False,1,SILVER,X,0.27,0.23,0,0.0,0.27
PNR1F9EFF60,TRIP_A7C26561,CUST616926,ATL,DFW,['DL8515_20260219_013'],False,1,GOLD,U,0.56,0.55,0,0.0,0.29
PNRD3893F68,TRIP_5B4AF1FA,CUST345094,DFW,DFW,"['DL8877_20260219_096', 'DL2153_20260219_106']",False,2,,Y,0.84,0.11,643.26,0.21,0.57
PNR9477B9FE,TRIP_7BE1C14A,CUST249282,LAX,BOS,"['DL2205_20260219_042', 'DL9113_20260219_082']",False,2,,L,0.46,0.4,825.62,0.36,0.53
PNR2812AB1F,TRIP_3C8DA75A,CUST969659,ATL,JFK,['DL4337_20260219_142'],False,1,,G,0.63,0.3,0,0.0,0.09
PNR92F46673,TRIP_F6C04CEB,CUST468488,ATL,AMS,['DL5754_20260219_069'],True,2,GOLD,N,0.79,0.29,0,0.0,0.26
PNR817F5DBC,TRIP_72ACF841,CUST970840,DFW,LHR,"['DL9431_20260219_048', 'DL9406_20260219_131']",True,2,,N,0.3,0.27,423.57,0.33,0.45
PNR90DC25C1,TRIP_ED353CC1,CUST889256,ATL,CDG,['DL4119_20260219_081'],True,4,PLATINUM,T,0.7,0.35,0,0.0,0.22
PNR37218314,TRIP_CC627676,CUST102146,LAX,ATL,"['DL6709_20260219_060', 'DL7836_20260219_094']",False,5,,Q,0.63,0.1,519.16,0.31,0.24
PNR11E8EEA2,TRIP_EFFB5E0E,CUST664814,JFK,BOS,['DL2106_20260219_125'],False,3,,M,0.22,0.35,0,0.0,0.22
PNR3D4E8902,TRIP_55FEA8F5,CUST505537,ATL,LHR,['DL9406_20260219_090'],True,5,,E,0.32,0.33,0,0.0,0.22
PNRA9AD8BFA,TRIP_0BD7D46A,CUST879243,JFK,ATL,['DL7836_20260219_094'],False,4,,U,0.21,0.18,0,0.0,0.28
PNR3EC2ADC9,TRIP_2AC4D161,CUST617795,SEA,JFK,"['DL8443_20260219_030', 'DL4337_20260219_142']",False,2,GOLD,U,0.88,0.13,0,0.14,0.49
PNR8D7DEFC3,TRIP_4AB30401,CUST216335,LAX,LHR,['DL4768_20260219_053'],True,1,DIAMOND,N,0.81,0.61,0,0.0,0.17
PNRAE1AE992,TRIP_3DAEE03D,CUST168535,LAX,JFK,['DL6709_20260219_144'],False,2,SILVER,K,0.61,0.77,0,0.0,0.08
PNR43CD38F8,TRIP_458A3559,CUST301170,ATL,JFK,['DL4337_20260219_058'],False,4,SILVER,T,0.79,0.12,0,0.0,0.29
PNRFCA50C7D,TRIP_CBC8EEB0,CUST547861,DFW,LAX,['DL6724_20260219_064'],False,2,PLATINUM,Y,0.65,0.95,0,0.0,0.06
PNR42D7DB1C,TRIP_91FB30AF,CUST813213,ATL,LAX,['DL6547_20260219_110'],False,3,,H,0.56,0.25,0,0.0,0.18
PNRCC01D422,TRIP_2440460A,CUST510893,ATL,DFW,"['DL4076_20260219_067', 'DL2153_20260219_022']",False,1,,G,0.34,0.12,0,0.18,0.56
PNR0CA8E262,TRIP_7974AC17,CUST425903,ATL,MCO,"['DL4076_20260219_067', 'DL3225_20260219_102']",False,5,PLATINUM,L,0.24,0.66,0,0.12,0.12
PNR3DEF6413,TRIP_C7ECE900,CUST981336,ATL,LHR,['DL9406_20260219_006'],True,2,SILVER,V,0.38,0.2,0,0.0,0.11
PNRC57617DB,TRIP_8B7EC795,CUST913432,LAX,FRA,['DL6839_20260219_085'],True,2,,M,0.62,0.23,0,0.0,0.07
PNR3489D381,TRIP_EAD39163,CUST495727,SEA,LAX,['DL4383_20260219_031'],False,1,,B,0.42,0.35,0,0.0,0.07
PNR14AD00F3,TRIP_D90A78B0,CUST158500,DFW,SLC,"['DL9431_20260219_132', 'DL3565_20260219_023']",False,1,SILVER,M,0.59,0.37,0,0.09,0.41
PNR1A42E4FE,TRIP_7395B33F,CUST586758,LAX,AMS,"['DL2205_20260219_126', 'DL5754_20260219_051']",True,3,GOLD,Y,0.76,0.89,1043.08,0.23,0.37
PNR784D68D6,TRIP_616DD711,CUST213253,ATL,LHR,['DL9406_20260219_006'],True,1,,L,0.27,0.28,0,0.0,0.07
PNR0DDE27D3,TRIP_38B73295,CUST472654,ATL,FRA,['DL4572_20260219_049'],True,4,,T,0.49,0.32,0,0.0,0.16
PNR18F24186,TRIP_6FA93518,CUST667430,JFK,AMS,"['DL7983_20260219_016', 'DL2266_20260219_002']",True,1,,E,0.74,0.14,0,0.17,0.35
PNRAC40F7A4,TRIP_C8EE22E4,CUST631741,SEA,DFW,"['DL8443_20260219_114', 'DL8515_20260219_013']",False,2,SILVER,Q,0.77,0.6,0,0.07,0.14
PNR1250D05C,TRIP_9F91E859,CUST590106,ATL,MCO,"['DL4337_20260219_058', 'DL8521_20260219_062']",False,3,,S,0.62,0.2,994.09,0.33,0.87
PNR1A9C39D7,TRIP_25127571,CUST620021,ATL,SLC,['DL3565_20260219_107'],False,1,,B,0.35,0.1,0,0.0,0.11
PNRCF72D682,TRIP_E7222D33,CUST494172,DFW,MSP,"['DL6724_20260219_064', 'DL1761_20260219_065']",False,1,GOLD,V,0.34,0.27,495.95,0.37,0.39
PNREEBD34F7,TRIP_AE3ABBD6,CUST902719,JFK,SLC,"['DL7836_20260219_010', 'DL3565_20260219_107']",False,1,,L,0.45,0.39,179.65,0.3,0.33
PNRDBBD5261,TRIP_1D453AFD,CUST122536,MSP,JFK,"['DL4203_20260219_074', 'DL7313_20260219_117']",False,1,GOLD,U,0.32,0.34,0,0.12,0.18
PNR8DF9CAC3,TRIP_38238770,CUST454820,LAX,DFW,['DL7578_20260219_035'],False,1,GOLD,H,0.86,0.37,0,0.0,0.11
PNR0839A5CD,TRIP_05F37FE9,CUST845476,ATL,MCO,['DL4870_20260219_043'],False,4,DIAMOND,R,0.25,0.23,0,0.0,0.28
PNR553D45A1,TRIP_F7957582,CUST728672,ATL,FRA,['DL4572_20260219_049'],True,2,SILVER,V,0.5,0.67,0,0.0,0.28
PNR850C2A53,TRIP_7D3DFB5B,CUST443598,DFW,ATL,['DL9431_20260219_048'],False,3,,Q,0.37,0.29,0,0.0,0.12
PNRAB5EE426,TRIP_2F91FB52,CUST506968,LAX,MCO,"['DL6709_20260219_144', 'DL8521_20260219_062']",False,2,GOLD,M,0.73,0.68,0,0.12,0.51
PNR9C1FF83A,TRIP_648B9A75,CUST850413,LAX,CDG,['DL1275_20260219_118'],True,1,SILVER,S,0.87,0.53,0,0.0,0.2
